1.609375,1.300781
1.378906,1.269531
1.302734,1.394531
1.455078,1.619141
1.707031,1.810547
1.888672,1.871094
1.861328,1.771484
1.640625,1.558594
1.384766,1.353516
1.302734,1.267578
1.419922,1.345703
1.675781,1.544922
1.876953,1.755859
1.878906,1.869141
1.683594,1.818359
1.441406,1.634766
1.298828,1.410156
1.394531,1.271484
1.634766,1.296875
1.853516,1.472656
1.892578,1.689453
1.720703,1.851562
1.466797,1.849609
1.308594,1.701172
1.367188,1.464844
1.607422,1.298828
1.835938,1.269531
1.900391,1.400391
1.753906,1.615234
1.488281,1.8125
1.316406,1.871094
1.349609,1.763672
1.5625,1.556641
1.806641,1.347656
1.90625,1.261719
1.789062,1.341797
1.529297,1.539062
1.330078,1.75
1.332031,1.869141
1.525391,1.8125
1.792969,1.626953
1.908203,1.408203
1.818359,1.263672
1.574219,1.294922
1.347656,1.464844
1.318359,1.685547
1.496094,1.84375
1.740234,1.845703
1.904297,1.695312
1.841797,1.462891
1.607422,1.294922
1.371094,1.263672
1.294922,1.392578
1.453125,1.613281
1.710938,1.808594
1.884766,1.869141
1.857422,1.763672
1.640625,1.556641
1.386719,1.345703
1.296875,1.261719
1.416016,1.339844
1.669922,1.541016
1.871094,1.748047
1.876953,1.863281
1.679688,1.816406
1.433594,1.626953
1.296875,1.400391
1.386719,1.267578
1.638672,1.292969
1.851562,1.462891
1.888672,1.685547
1.714844,1.845703
1.462891,1.845703
1.308594,1.697266
1.365234,1.458984
1.599609,1.296875
1.830078,1.261719
1.900391,1.392578
1.748047,1.613281
1.476562,1.8125
1.310547,1.867188
1.339844,1.769531
1.558594,1.554688
1.796875,1.347656
1.90625,1.259766
1.783203,1.333984
1.527344,1.542969
1.328125,1.748047
1.330078,1.863281
1.527344,1.810547
1.787109,1.626953
1.908203,1.404297
1.816406,1.265625
1.578125,1.296875
1.347656,1.464844
1.3125,1.685547
1.492188,1.84375
1.738281,1.845703
1.900391,1.697266
1.839844,1.464844
1.607422,1.294922
1.380859,1.261719
1.298828,1.390625
1.457031,1.611328
1.708984,1.808594
1.888672,1.863281
1.861328,1.759766
1.642578,1.550781
1.388672,1.335938
1.300781,1.255859
1.417969,1.333984
1.673828,1.537109
1.875,1.748047
1.873047,1.855469
1.685547,1.8125
1.435547,1.613281
1.300781,1.400391
1.388672,1.259766
1.628906,1.287109
1.849609,1.458984
1.890625,1.681641
1.716797,1.841797
1.458984,1.841797
1.304688,1.691406
1.357422,1.455078
1.599609,1.285156
1.824219,1.259766
1.904297,1.382812
1.746094,1.605469
1.472656,1.802734
1.306641,1.861328
1.339844,1.755859
1.539062,1.546875
1.792969,1.335938
1.898438,1.253906
1.777344,1.330078
1.515625,1.535156
1.326172,1.738281
1.318359,1.859375
1.515625,1.808594
1.785156,1.623047
1.896484,1.398438
1.808594,1.261719
1.564453,1.292969
1.34375,1.458984
1.306641,1.677734
1.490234,1.839844
1.734375,1.845703
1.896484,1.695312
1.841797,1.460938
1.609375,1.289062
1.373047,1.257812
1.298828,1.386719
1.451172,1.605469
1.707031,1.802734
1.882812,1.861328
1.859375,1.755859
1.642578,1.550781
1.388672,1.339844
1.302734,1.259766
1.417969,1.337891
1.675781,1.541016
1.875,1.748047
1.882812,1.865234
1.681641,1.8125
1.431641,1.621094
1.298828,1.404297
1.394531,1.261719
1.626953,1.287109
1.849609,1.458984
1.892578,1.679688
1.71875,1.839844
1.46875,1.839844
1.306641,1.697266
1.365234,1.458984
1.605469,1.292969
1.830078,1.261719
1.896484,1.392578
1.748047,1.609375
1.484375,1.804688
1.308594,1.859375
1.335938,1.75
1.552734,1.548828
1.794922,1.337891
1.896484,1.251953
1.777344,1.333984
1.519531,1.533203
1.320312,1.744141
1.320312,1.857422
1.515625,1.808594
1.779297,1.619141
1.898438,1.392578
1.804688,1.257812
1.5625,1.285156
1.341797,1.455078
1.304688,1.679688
1.482422,1.833984
1.732422,1.837891
1.892578,1.6875
1.832031,1.455078
1.599609,1.283203
1.363281,1.253906
1.292969,1.378906
1.441406,1.605469
1.703125,1.798828
1.875,1.857422
1.855469,1.755859
1.630859,1.546875
1.378906,1.335938
1.296875,1.251953
1.412109,1.332031
1.669922,1.533203
1.867188,1.740234
1.875,1.853516
1.673828,1.802734
1.427734,1.617188
1.294922,1.396484
1.388672,1.255859
1.628906,1.283203
1.849609,1.457031
1.888672,1.671875
1.71875,1.837891
1.462891,1.841797
1.298828,1.691406
1.361328,1.453125
1.601562,1.287109
1.832031,1.257812
1.892578,1.388672
1.748047,1.609375
1.482422,1.804688
1.304688,1.865234
1.337891,1.759766
1.554688,1.552734
1.796875,1.341797
1.898438,1.253906
1.78125,1.333984
1.521484,1.535156
1.326172,1.746094
1.320312,1.857422
1.517578,1.8125
1.785156,1.625
1.896484,1.400391
1.808594,1.265625
1.566406,1.289062
1.337891,1.458984
1.306641,1.679688
1.484375,1.841797
1.734375,1.84375
1.892578,1.691406
1.830078,1.455078
1.599609,1.291016
1.365234,1.259766
1.291016,1.388672
1.443359,1.603516
1.701172,1.802734
1.876953,1.859375
1.851562,1.755859
1.632812,1.546875
1.376953,1.335938
1.291016,1.253906
1.410156,1.332031
1.662109,1.53125
1.863281,1.742188
1.871094,1.857422
1.673828,1.808594
1.419922,1.621094
1.294922,1.400391
1.384766,1.255859
1.621094,1.287109
1.837891,1.455078
1.882812,1.677734
1.710938,1.835938
1.455078,1.837891
1.298828,1.689453
1.359375,1.457031
1.595703,1.287109
1.824219,1.25
1.892578,1.382812
1.742188,1.603516
1.476562,1.798828
1.306641,1.855469
1.335938,1.753906
1.552734,1.544922
1.792969,1.333984
1.898438,1.257812
1.777344,1.328125
1.519531,1.535156
1.326172,1.740234
1.316406,1.855469
1.517578,1.810547
1.779297,1.619141
1.900391,1.402344
1.808594,1.261719
1.566406,1.291016
1.339844,1.457031
1.308594,1.679688
1.484375,1.837891
1.732422,1.84375
1.900391,1.699219
1.833984,1.458984
1.605469,1.291016
1.371094,1.261719
1.294922,1.398438
1.445312,1.607422
1.707031,1.802734
1.876953,1.865234
1.851562,1.763672
1.636719,1.554688
1.382812,1.345703
1.292969,1.257812
1.414062,1.337891
1.666016,1.542969
1.871094,1.748047
1.875,1.859375
1.675781,1.814453
1.429688,1.623047
1.294922,1.408203
1.386719,1.265625
1.619141,1.292969
1.849609,1.462891
1.888672,1.683594
1.712891,1.839844
1.460938,1.84375
1.300781,1.695312
1.34375,1.460938
1.595703,1.292969
1.822266,1.263672
1.890625,1.394531
1.740234,1.609375
1.474609,1.802734
1.302734,1.863281
1.330078,1.759766
1.548828,1.552734
1.787109,1.341797
1.892578,1.253906
1.769531,1.332031
1.515625,1.535156
1.318359,1.742188
1.316406,1.855469
1.507812,1.808594
1.779297,1.623047
1.894531,1.404297
1.804688,1.261719
1.5625,1.289062
1.335938,1.458984
1.300781,1.677734
1.476562,1.837891
1.730469,1.837891
1.886719,1.693359
1.826172,1.457031
1.591797,1.289062
1.367188,1.255859
1.289062,1.388672
1.439453,1.605469
1.699219,1.798828
1.875,1.859375
1.855469,1.757812
1.628906,1.552734
1.376953,1.337891
1.291016,1.251953
1.40625,1.330078
1.658203,1.53125
1.861328,1.742188
1.869141,1.857422
1.669922,1.804688
1.423828,1.623047
1.285156,1.396484
1.382812,1.261719
1.619141,1.287109
1.84375,1.458984
1.878906,1.679688
1.716797,1.837891
1.447266,1.84375
1.296875,1.695312
1.353516,1.460938
1.591797,1.28125
1.810547,1.257812
1.882812,1.384766
1.738281,1.605469
1.470703,1.804688
1.296875,1.867188
1.328125,1.763672
1.546875,1.548828
1.787109,1.34375
1.888672,1.253906
1.769531,1.333984
1.511719,1.539062
1.318359,1.744141
1.310547,1.865234
1.507812,1.808594
1.773438,1.625
1.894531,1.404297
1.798828,1.259766
1.5625,1.292969
1.333984,1.462891
1.294922,1.681641
1.472656,1.84375
1.720703,1.845703
1.882812,1.699219
1.826172,1.462891
1.589844,1.291016
1.361328,1.259766
1.279297,1.394531
1.433594,1.611328
1.689453,1.808594
1.867188,1.861328
1.839844,1.759766
1.623047,1.548828
1.369141,1.339844
1.277344,1.251953
1.400391,1.332031
1.646484,1.537109
1.853516,1.742188
1.859375,1.857422
1.664062,1.808594
1.419922,1.623047
1.283203,1.396484
1.373047,1.259766
1.611328,1.285156
1.835938,1.457031
1.875,1.677734
1.699219,1.835938
1.443359,1.835938
1.287109,1.691406
1.347656,1.457031
1.583984,1.285156
1.814453,1.261719
1.880859,1.388672
1.738281,1.603516
1.466797,1.802734
1.292969,1.859375
1.324219,1.757812
1.537109,1.550781
1.783203,1.337891
1.884766,1.253906
1.767578,1.330078
1.501953,1.533203
1.310547,1.738281
1.310547,1.859375
1.505859,1.804688
1.767578,1.619141
1.886719,1.396484
1.796875,1.259766
1.550781,1.289062
1.322266,1.457031
1.291016,1.675781
1.46875,1.839844
1.714844,1.837891
1.876953,1.695312
1.816406,1.457031
1.585938,1.291016
1.353516,1.259766
1.275391,1.392578
1.429688,1.609375
1.689453,1.804688
1.863281,1.863281
1.837891,1.759766
1.623047,1.550781
1.365234,1.34375
1.277344,1.253906
1.394531,1.333984
1.650391,1.537109
1.851562,1.746094
1.855469,1.861328
1.654297,1.8125
1.414062,1.626953
1.277344,1.408203
1.369141,1.263672
1.601562,1.289062
1.826172,1.464844
1.869141,1.683594
1.689453,1.845703
1.439453,1.84375
1.285156,1.699219
1.335938,1.462891
1.576172,1.300781
1.804688,1.267578
1.873047,1.392578
1.720703,1.613281
1.453125,1.806641
1.287109,1.869141
1.316406,1.767578
1.529297,1.556641
1.773438,1.34375
1.878906,1.253906
1.755859,1.337891
1.5,1.544922
1.302734,1.748047
1.300781,1.865234
1.494141,1.8125
1.763672,1.625
1.878906,1.40625
1.791016,1.263672
1.548828,1.294922
1.318359,1.462891
1.287109,1.683594
1.464844,1.845703
1.708984,1.849609
1.873047,1.701172
1.8125,1.464844
1.582031,1.294922
1.351562,1.259766
1.277344,1.394531
1.421875,1.613281
1.681641,1.810547
1.859375,1.867188
1.837891,1.765625
1.619141,1.556641
1.359375,1.341797
1.275391,1.259766
1.390625,1.337891
1.646484,1.539062
1.849609,1.748047
1.851562,1.867188
1.65625,1.814453
1.414062,1.628906
1.271484,1.40625
1.365234,1.265625
1.605469,1.294922
1.828125,1.462891
1.865234,1.685547
1.697266,1.84375
1.4375,1.851562
1.279297,1.703125
1.337891,1.464844
1.570312,1.298828
1.800781,1.263672
1.873047,1.392578
1.722656,1.613281
1.460938,1.810547
1.285156,1.867188
1.314453,1.769531
1.53125,1.5625
1.773438,1.34375
1.873047,1.265625
1.759766,1.345703
1.494141,1.53125
1.304688,1.744141
1.296875,1.861328
1.496094,1.8125
1.757812,1.628906
1.878906,1.404297
1.787109,1.269531
1.546875,1.294922
1.310547,1.462891
1.279297,1.683594
1.453125,1.84375
1.705078,1.847656
1.869141,1.699219
1.808594,1.462891
1.578125,1.294922
1.345703,1.261719
1.271484,1.390625
1.417969,1.609375
1.675781,1.806641
1.853516,1.865234
1.832031,1.761719
1.609375,1.552734
1.353516,1.34375
1.263672,1.257812
1.386719,1.339844
1.640625,1.539062
1.841797,1.744141
1.847656,1.867188
1.654297,1.8125
1.400391,1.626953
1.261719,1.408203
1.361328,1.267578
1.599609,1.298828
1.820312,1.460938
1.859375,1.683594
1.685547,1.845703
1.431641,1.847656
1.277344,1.701172
1.330078,1.462891
1.568359,1.291016
1.794922,1.261719
1.865234,1.394531
1.71875,1.609375
1.453125,1.806641
1.277344,1.867188
1.306641,1.765625
1.525391,1.554688
1.765625,1.34375
1.871094,1.255859
1.75,1.335938
1.490234,1.537109
1.292969,1.744141
1.291016,1.861328
1.486328,1.8125
1.751953,1.623047
1.873047,1.402344
1.777344,1.263672
1.539062,1.292969
1.314453,1.462891
1.277344,1.681641
1.453125,1.845703
1.705078,1.84375
1.869141,1.695312
1.802734,1.462891
1.574219,1.291016
1.345703,1.261719
1.261719,1.392578
1.416016,1.617188
1.673828,1.806641
1.849609,1.867188
1.828125,1.763672
1.609375,1.554688
1.355469,1.34375
1.263672,1.259766
1.380859,1.337891
1.636719,1.535156
1.835938,1.746094
1.841797,1.865234
1.648438,1.8125
1.402344,1.628906
1.263672,1.404297
1.351562,1.267578
1.597656,1.294922
1.814453,1.460938
1.853516,1.685547
1.681641,1.84375
1.429688,1.849609
1.271484,1.701172
1.328125,1.462891
1.568359,1.294922
1.794922,1.263672
1.867188,1.394531
1.716797,1.607422
1.451172,1.804688
1.28125,1.863281
1.304688,1.763672
1.523438,1.554688
1.763672,1.347656
1.875,1.259766
1.746094,1.337891
1.490234,1.539062
1.300781,1.75
1.292969,1.861328
1.486328,1.816406
1.751953,1.630859
1.871094,1.40625
1.78125,1.263672
1.544922,1.291016
1.310547,1.464844
1.279297,1.683594
1.455078,1.841797
1.699219,1.847656
1.865234,1.703125
1.804688,1.46875
1.572266,1.296875
1.339844,1.261719
1.269531,1.394531
1.416016,1.607422
1.677734,1.804688
1.849609,1.869141
1.830078,1.761719
1.607422,1.552734
1.353516,1.341797
1.265625,1.255859
1.382812,1.337891
1.638672,1.533203
1.839844,1.748047
1.841797,1.863281
1.644531,1.816406
1.402344,1.626953
1.261719,1.408203
1.353516,1.267578
1.595703,1.291016
1.818359,1.462891
1.857422,1.683594
1.683594,1.839844
1.427734,1.847656
1.273438,1.699219
1.330078,1.460938
1.564453,1.294922
1.791016,1.263672
1.863281,1.396484
1.714844,1.607422
1.447266,1.808594
1.277344,1.865234
1.304688,1.761719
1.519531,1.554688
1.765625,1.345703
1.865234,1.257812
1.746094,1.337891
1.488281,1.537109
1.289062,1.740234
1.287109,1.863281
1.482422,1.814453
1.75,1.626953
1.865234,1.40625
1.78125,1.265625
1.533203,1.294922
1.304688,1.458984
1.275391,1.681641
1.449219,1.841797
1.699219,1.845703
1.861328,1.699219
1.800781,1.466797
1.570312,1.296875
1.339844,1.267578
1.255859,1.398438
1.412109,1.619141
1.671875,1.806641
1.847656,1.867188
1.822266,1.767578
1.605469,1.558594
1.355469,1.341797
1.261719,1.257812
1.376953,1.341797
1.636719,1.535156
1.833984,1.75
1.841797,1.861328
1.646484,1.8125
1.400391,1.626953
1.265625,1.40625
1.355469,1.267578
1.591797,1.291016
1.820312,1.464844
1.855469,1.677734
1.677734,1.845703
1.425781,1.849609
1.269531,1.697266
1.326172,1.460938
1.5625,1.289062
1.792969,1.261719
1.861328,1.388672
1.707031,1.607422
1.447266,1.806641
1.271484,1.863281
1.298828,1.761719
1.517578,1.556641
1.761719,1.341797
1.861328,1.251953
1.744141,1.333984
1.484375,1.535156
1.285156,1.742188
1.283203,1.863281
1.476562,1.810547
1.75,1.626953
1.863281,1.40625
1.773438,1.265625
1.533203,1.292969
1.306641,1.462891
1.267578,1.681641
1.447266,1.841797
1.699219,1.84375
1.859375,1.701172
1.796875,1.462891
1.5625,1.292969
1.335938,1.255859
1.259766,1.392578
1.408203,1.605469
1.666016,1.802734
1.849609,1.867188
1.816406,1.759766
1.597656,1.552734
1.349609,1.34375
1.255859,1.257812
1.376953,1.330078
1.630859,1.533203
1.835938,1.746094
1.835938,1.861328
1.640625,1.810547
1.400391,1.628906
1.257812,1.400391
1.355469,1.267578
1.587891,1.289062
1.808594,1.464844
1.851562,1.675781
1.679688,1.841797
1.421875,1.847656
1.265625,1.697266
1.322266,1.460938
1.558594,1.296875
1.787109,1.253906
1.857422,1.390625
1.714844,1.609375
1.449219,1.800781
1.273438,1.865234
1.296875,1.761719
1.513672,1.548828
1.763672,1.341797
1.861328,1.253906
1.736328,1.337891
1.478516,1.533203
1.291016,1.744141
1.28125,1.859375
1.478516,1.808594
1.746094,1.623047
1.865234,1.404297
1.771484,1.265625
1.533203,1.296875
1.302734,1.460938
1.267578,1.681641
1.445312,1.839844
1.689453,1.845703
1.859375,1.693359
1.800781,1.466797
1.5625,1.291016
1.337891,1.265625
1.257812,1.396484
1.410156,1.611328
1.664062,1.806641
1.845703,1.865234
1.818359,1.767578
1.599609,1.558594
1.349609,1.345703
1.251953,1.259766
1.376953,1.335938
1.632812,1.535156
1.830078,1.748047
